stable_id,expression,source_article_ids,source_asset,source_line,state
ccr-lang-0d4e0d399d9b9a5ba100,archival control specimens,34702773,ccr-2022-34702773-language.md,103,no-literal-match-needs-context-review
ccr-lang-0d515911d21ecb1118b5,dose-escalation schedule,38456660,ccr-2024-38456660-language.md,41,no-literal-match-needs-context-review
ccr-lang-0d635d526d99b03fa5bc,dose-limiting toxicity,41587109;41671081;42574065,ccr-2026-immunotherapy-fulltext-language.md,281,no-literal-match-needs-context-review
ccr-lang-0d90ce649d62329b4ef6,bulk RNA sequencing,37382635,ccr-2023-37382635-language.md,67,no-literal-match-needs-context-review
ccr-lang-0df2a6b1234fd5a7257f,immune activation versus causation,41784525,ccr-2026-09-19-supplement-language.md,567,no-literal-match-needs-context-review
ccr-lang-0e0535c01739f799a512,peritumoral-to-intratumoral density ratio,35394499,ccr-2022-35394499-language.md,69,no-literal-match-needs-context-review
ccr-lang-0e05f401169fb9bfb009,patient-reported versus clinician-reported toxicity,41801128,ccr-2026-09-19-pending15-language.md,573,no-literal-match-needs-context-review
ccr-lang-0e06b359b405a3e6adad,tumor-localized activation,41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,107,no-literal-match-needs-context-review
ccr-lang-0e1d0adeb304e3748089,compassionate-use cohort,36996322,ccr-2023-36996322-language.md,65,no-literal-match-needs-context-review
ccr-lang-0e1ed24758f11ebf936c,time to first response,35144967,ccr-2022-35144967-language.md,97,no-literal-match-needs-context-review
ccr-lang-0e3311ddffb9f20221f4,neurologic adverse event,41378983,ccr-2026-09-19-batch2-language.md,123,no-literal-match-needs-context-review
ccr-lang-0e4866e6440196f15113,molecular clearance,42440354,ccr-2026-09-19-pending15-language.md,1018,no-literal-match-needs-context-review
ccr-lang-0e4cb8e8a44698d40238,germinal-center maturation,42307634,ccr-2026-09-19-pending15-language.md,898,no-literal-match-needs-context-review
ccr-lang-0e7cd2fbe943f9ac6833,reference-normalized transcript abundance,39879384,ccr-2025-omics-methods-2026-09-23-language.md,407,no-literal-match-needs-context-review
ccr-lang-0e890f7363d93996e903,absolute clinical activity,38109210,ccr-2024-38109210-language.md,62,no-literal-match-needs-context-review
ccr-lang-0e93c7636feec136f354,payload-specific susceptibility,42658187,ccr-2026-09-19-pending15-language.md,1400,no-literal-match-needs-context-review
ccr-lang-0e9f32b94e2ee2267b86,future-informed grouping,37071497,ccr-2023-37071497-language.md,97,no-literal-match-needs-context-review
ccr-lang-0eb98405a210bb4e351b,membranous staining intensity,35247924,ccr-2022-35247924-language.md,75,no-literal-match-needs-context-review
ccr-lang-0ee8ac083211a9ad61a8,loss-of-function perturbation,39466024;40208070;40343815;40499141;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,270,no-literal-match-needs-context-review
ccr-lang-0efd60156c81df4fad73,mitochondrial and ribosomal read filtering,39545922;39786430;40208070;40247431;40553459;40788282;40828417;40864503;41065506,ccr-2025-immunotherapy-fulltext-language.md,198,no-literal-match-needs-context-review
ccr-lang-0f10cfde4a4f3f742a81,adaptive immune resistance,41252574,ccr-2026-09-19-batch2-language.md,185,no-literal-match-needs-context-review
ccr-lang-0f2633d72f26fc30cf8e,clonal heterogeneity,42440354,ccr-2026-09-19-pending15-language.md,1028,no-literal-match-needs-context-review
ccr-lang-0f313a78da9f181481c6,inconsistent tissue cross-reactivity,36692420,ccr-2023-36692420-language.md,76,no-literal-match-needs-context-review
ccr-lang-0f6a25518ab36ee64a15,single-region inference,42126592;42149140;42360104;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,221,no-literal-match-needs-context-review
ccr-lang-0f7c69bb67fe1f27be82,intratumoral target heterogeneity,41945491,ccr-2026-09-19-pending15-language.md,629,no-literal-match-needs-context-review
ccr-lang-0f80b753fee2887a17cc,acquired chemoresistance,39017606,ccr-2024-39017606-language.md,30,no-literal-match-needs-context-review
ccr-lang-0ffed53e22d98af13408,cross-platform discrimination,41591979,ccr-2026-09-19-pending15-language.md,259,no-literal-match-needs-context-review
ccr-lang-100419427b76db3b3fa2,deleterious ATM alteration prevalence,37097610,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,170,no-literal-match-needs-context-review
ccr-lang-10378ef4c073fe308b47,subtype-stratified screen,37382635,ccr-2023-37382635-language.md,65,no-literal-match-needs-context-review
ccr-lang-103a2397bf773a294534,metabolic tumor burden,39437011,ccr-2025-genomics-2026-09-20-language.md,225,no-literal-match-needs-context-review
ccr-lang-104deeacf272b89daa11,adaptive suppression of pyroptosis,42013305,ccr-2026-09-19-supplement-language.md,899,no-literal-match-needs-context-review
ccr-lang-105b3fede71318475351,pseudobulk differential expression,39545922;39786430;40208070;40247431;40553459;40788282;40828417;40864503;41065506,ccr-2025-immunotherapy-fulltext-language.md,196,no-literal-match-needs-context-review
ccr-lang-108e93f3289b43933f3b,apoptotic priming,38456660,ccr-2024-38456660-language.md,31,no-literal-match-needs-context-review
ccr-lang-1091d30996d0c16f1491,empirical Bayes estimate,36595566,ccr-2023-36595566-language.md,67,no-literal-match-needs-context-review
ccr-lang-10b4369afaa4ae8d76b5,intratumoral transcriptional subtype diversity,38630755,ccr-2024-38630755-language.md,49,no-literal-match-needs-context-review
ccr-lang-10c6e962ead7643e8c63,finite-element model,41920765,ccr-2026-immunotherapy-fulltext-language.md,250,no-literal-match-needs-context-review
ccr-lang-10eee4798410d93e456d,de novo metagenomic assembly,41849236,ccr-2026-immunotherapy-fulltext-language.md,195,no-literal-match-needs-context-review
ccr-lang-1105461dd895d8e5f690,site-selective bioconjugation,39841860,ccr-2025-omics-methods-2026-09-23-language.md,139,no-literal-match-needs-context-review
ccr-lang-112e0ab2fb6f70aa5cd7,electrocardiogram-evaluable subset,36112541,ccr-2023-36112541-language.md,67,no-literal-match-needs-context-review
ccr-lang-1138dc17280e6fab0e93,bulk-cohort projection,33622705,ccr-2021-33622705-language.md,61,no-literal-match-needs-context-review
ccr-lang-11421c52203733f5dac0,designated survival endpoint,41920765,ccr-2026-immunotherapy-fulltext-language.md,264,no-literal-match-needs-context-review
ccr-lang-11519e3d747c9fc30f24,rare structural alteration,33947695,ccr-2021-33947695-language.md,71,no-literal-match-needs-context-review
ccr-lang-115919e0fad82ea31057,molecular-to-radiographic lead time,39853318,ccr-2025-genomics-2026-09-20-language.md,367,no-literal-match-needs-context-review
ccr-lang-116c1ae460953e471c0e,aggregate response threshold,38109210,ccr-2024-38109210-language.md,51,no-literal-match-needs-context-review
ccr-lang-118ac2a723363c5e101c,abdominopelvic palliative radiotherapy,41537692;41587109;41671081;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42574065,ccr-2026-immunotherapy-fulltext-language.md,98,no-literal-match-needs-context-review
ccr-lang-11993997be8c94b40ddf,circulating immune subset,36255391,ccr-2023-36255391-language.md,83,no-literal-match-needs-context-review
ccr-lang-119a7fdc8f0ab9d2e521,underpowered exploratory subgroup,42578969,ccr-2026-09-19-pending15-language.md,1211,no-literal-match-needs-context-review
ccr-lang-11a8dd0e6eba1021d607,patient-derived xenograft,37249619,ccr-2023-37249619-language.md,69,no-literal-match-needs-context-review
ccr-lang-11bc786e8bddfc8f9dcc,translational exposure margin,42007996,ccr-2026-09-19-supplement-language.md,1148,no-literal-match-needs-context-review
ccr-lang-11c407dffc4f1914134c,cell-line–derived organoid,39150541,ccr-2024-39150541-language.md,69,no-literal-match-needs-context-review
ccr-lang-11d9d8560893d603170f,hypothesis-generating resistance pattern,42360806,ccr-2026-42360806-language.md,76,no-literal-match-needs-context-review
ccr-lang-125245b4b51b53c9ee95,comparator dependence,37432985,ccr-2023-37432985-language.md,99,no-literal-match-needs-context-review
ccr-lang-1260f6dca1bb27bee5fe,post hoc hypothesis-generating analysis,42714875,ccr-2026-09-12-supplement-language.md,271,no-literal-match-needs-context-review
ccr-lang-12665b16b62502259702,actionable genomic alteration-negative population,41537692;41587109;41671081;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42574065,ccr-2026-immunotherapy-fulltext-language.md,86,no-literal-match-needs-context-review
ccr-lang-1273611c5048fdcdcec0,exploratory mutational correlate,40880183,ccr-2025-clinical-2026-09-23-language.md,136,no-literal-match-needs-context-review
ccr-lang-12786550f8b3f3645d9a,segmented copy-number profile,41870274,ccr-2026-09-19-batch2-language.md,51,no-literal-match-needs-context-review
ccr-lang-128b3c64c19950cbc97b,assay harmonization,42752799,ccr-2026-09-19-supplement-language.md,235,no-literal-match-needs-context-review
ccr-lang-1297f710b2b51c4520ba,PD-1/TIGIT bispecific antibody,41537692;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,109,no-literal-match-needs-context-review
ccr-lang-12a9eb8f835b4d364e8c,multiplex immunofluorescence,37097610,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,158,no-literal-match-needs-context-review
ccr-lang-12ab921a8a4bde9515fe,prognostic association,41779007,ccr-2026-09-19-pending15-language.md,364,no-literal-match-needs-context-review
ccr-lang-12b750f4d9aecbf6e967,event-limited precision,33593884,ccr-2021-33593884-language.md,84,no-literal-match-needs-context-review
ccr-lang-12c2069c183fd2c2b473,disease enrichment,41870274,ccr-2026-09-19-batch2-language.md,60,no-literal-match-needs-context-review
ccr-lang-12c50219f2ed622fe36f,platinum-pretreated disease,37022784,ccr-2023-37022784-language.md,53,no-literal-match-needs-context-review
ccr-lang-12ca84bb44d0455b8bf2,signature-defined subset,37223924,ccr-2023-37223924-language.md,81,no-literal-match-needs-context-review
ccr-lang-12d2ccaae39486b911af,proximal signaling events,35699599,ccr-2022-35699599-language.md,103,no-literal-match-needs-context-review
ccr-lang-12ddfe33e35e2ce35a81,lipid-peroxidation readouts,33077574,ccr-2026-09-12-supplement-language.md,42,no-literal-match-needs-context-review
ccr-lang-12e47bf0017d01158ecd,historical regulatory context,36112541,ccr-2023-36112541-language.md,101,no-literal-match-needs-context-review
ccr-lang-131e2fd9b4d87a4e5802,epigenetic cell identity,38912901,ccr-2024-38912901-language.md,32,no-literal-match-needs-context-review
ccr-lang-134585c6a679c5f600ef,residual confounding,37125965,ccr-2023-37125965-language.md,99,no-literal-match-needs-context-review
ccr-lang-134e1c9657f4dc286976,clonal frequency,41805895;42008740;42189883,ccr-2026-immunotherapy-fulltext-language.md,160,no-literal-match-needs-context-review
ccr-lang-13c2a1b56e5c89298a1f,radiation-induced oxidative stress,33323404,ccr-2021-33323404-language.md,107,no-literal-match-needs-context-review
ccr-lang-13d1d3a14912687160dc,oncolytic virotherapy,40932352,ccr-2025-2026-09-19-intake-language.md,290,no-literal-match-needs-context-review
ccr-lang-13d339c336dfc6a59a55,externally prespecified cutoff,41537692;41587109;41671081;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42574065,ccr-2026-immunotherapy-fulltext-language.md,331,no-literal-match-needs-context-review
ccr-lang-13e1da4986803a3c0e21,shared genomic coverage,40388547,ccr-2025-genomics-2026-09-20-language.md,181,no-literal-match-needs-context-review
ccr-lang-13e1e4b98f9a3a4c2ce4,differential expression within a cell subtype,41805895;42008740;42456046,ccr-2026-immunotherapy-fulltext-language.md,142,no-literal-match-needs-context-review
ccr-lang-143e60d4f1aeed3eb309,noncompartmental pharmacokinetic analysis,40260627,ccr-2025-clinical-2026-09-23-language.md,28,no-literal-match-needs-context-review
ccr-lang-144f0c748f9ec1dedd29,second-line or subsequent treatment,35980349,ccr-2022-35980349-language.md,55,no-literal-match-needs-context-review
ccr-lang-14631b240a0ba871b9ff,fragment-length feature,41537692;42440365;42489696,ccr-2026-immunotherapy-fulltext-language.md,178,no-literal-match-needs-context-review
ccr-lang-147918e5a91904603622,histologic lineage transformation,38912901,ccr-2024-38912901-language.md,31,no-literal-match-needs-context-review
ccr-lang-1482d65fdecedf1f4fdf,whole-body target-expression assessment,39545922;39821070;40208070;40343815,ccr-2025-immunotherapy-fulltext-language.md,238,no-literal-match-needs-context-review
ccr-lang-14e8179bdb5ef611b8b3,gene-panel coverage,37223888,ccr-2023-37223888-language.md,65,no-literal-match-needs-context-review
ccr-lang-14e83317bcae664e4682,flow-cytometric phenotyping,39466024;40208070;40343815;40499141;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,262,no-literal-match-needs-context-review
ccr-lang-14f1c2aa6cec8133f499,assay-dependent threshold,41870274,ccr-2026-09-19-batch2-language.md,70,no-literal-match-needs-context-review
ccr-lang-14fcee8b4641587a16fa,in silico pathogenicity prediction,37097610,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,152,no-literal-match-needs-context-review
ccr-lang-14ff4853f426d6e58c84,inverse amplitude-size correlation,42340371,ccr-2026-42340371-language.md,69,no-literal-match-needs-context-review
ccr-lang-1502f5dea6aa7bd28186,retained binding after conjugation,39841860,ccr-2025-omics-methods-2026-09-23-language.md,156,no-literal-match-needs-context-review
ccr-lang-150e699bb8cd1b335698,stem-like phenotype,36165915,ccr-2023-36165915-language.md,51,no-literal-match-needs-context-review
ccr-lang-1511c19d9b32685a7d01,comparable co-mutation prevalence,33558425,ccr-2021-33558425-language.md,68,no-literal-match-needs-context-review
ccr-lang-152174a110c2a1153a1c,response-evaluable population,40378060,ccr-2026-09-23-intake-language.md,93,no-literal-match-needs-context-review
ccr-lang-1536a5b990c980805b1f,proliferative burst,41537692;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,120,no-literal-match-needs-context-review
ccr-lang-1553375e8a2367ae1332,effector-memory T cell,41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,110,no-literal-match-needs-context-review
